voltage,current,temperature,irradiance,power,fault_type
31.88600358153415,5.6310918348804995,23.06306927532381,349.7028792605765,150.40805444617598,PARTIAL_SHADING
28.314370576395063,6.821722769292936,36.93133182229028,1038.3045369162667,128.9970118999592,PANEL_DEGRADATION
34.13619892813607,7.229102580939741,42.621764638521086,925.3921412754985,167.90321508531025,PANEL_DEGRADATION
33.486787414747575,5.858454415388582,22.975272708091957,471.42984362792305,165.09722209559826,PARTIAL_SHADING
39.82059776506367,7.065239810180971,31.88500014503111,976.20097769477,284.3876103254993,NORMAL
37.42173912520211,7.785491123777814,34.37153031497756,919.6844304725539,287.87679186186347,NORMAL
35.8552470475493,8.29777021573685,32.26955025478164,807.3870290241681,303.40821349857976,NORMAL
36.01943599248916,7.000398540439598,51.09713037892588,840.0802609824153,169.81507842533185,PANEL_DEGRADATION
31.299100716701904,5.909028207196004,50.67385682673401,891.2400731844425,137.45833394127862,PANEL_DEGRADATION
32.212481478046826,4.591630446549169,22.125285952806014,337.81364286172294,129.67301324452686,PARTIAL_SHADING
32.49775563245608,7.40550435997011,48.601234148912525,870.2442411261421,174.02880851341104,PANEL_DEGRADATION
38.977110938905795,8.875637486770048,28.72820054541948,775.9575412173602,351.6405098849331,NORMAL
37.099817986824036,8.247134929214624,31.9168898596357,868.8192582356305,308.9672641831192,NORMAL
36.24016828362824,7.167274919415747,28.949044179200477,735.8985961745447,247.2144442913287,NORMAL
23.621575339943178,2.9385452854805045,37.791102376605586,850.946100524277,34.29835441017744,INVERTER_FAULT
18.630432853093197,2.0069051580584416,37.2241603561727,856.8678862056346,18.992099782005553,INVERTER_FAULT
34.993671192469684,4.855475101288605,23.268681246304954,472.5970487580538,136.731044748612,PARTIAL_SHADING
13.025196908891957,1.8629225237074862,34.30578124731805,762.4996799273496,11.838561153680013,INVERTER_FAULT
36.19158975313772,5.607849014186273,25.574946062530877,559.6736096275532,174.16379501301756,PARTIAL_SHADING
31.05965046058926,4.381080384941838,26.785917557041632,407.27695537138186,113.20679979830506,PARTIAL_SHADING
37.05817080984768,8.293690355759418,33.004034183127466,895.3154700619774,288.48859126972326,NORMAL
22.787861349211717,0.9607261587058935,33.32157344237196,949.9591968656244,11.314047487315076,INVERTER_FAULT
32.917242827022406,6.306755056860911,24.751008999328633,394.02002259708445,169.64745451803495,PARTIAL_SHADING
35.30623485254853,8.103077170780523,33.01201889545036,850.5620938790091,285.1349358037569,NORMAL
34.3792849399832,7.533879681367894,40.21197919064223,737.1789899630778,200.2830246512277,DUST_ACCUMULATION
38.93102036620248,7.862591210916124,32.20684389371959,956.3466554334242,294.83991468192977,NORMAL
36.99870241166065,6.7009199341268175,31.08769955091335,722.9345221699139,195.87926158626564,DUST_ACCUMULATION
35.4664401564746,8.863501339031545,32.51699783421394,784.2602018911041,315.0080655817544,NORMAL
34.09372911658832,6.876190017562173,30.456003937908946,835.0518301083987,190.4030016887884,DUST_ACCUMULATION
34.79869216927422,7.8668391939890014,30.287854282185553,822.3204178852949,279.6925716379147,NORMAL
29.60499040448947,6.245497255448003,28.37170615492479,480.50692905036647,159.34736822899376,PARTIAL_SHADING
37.967640627007476,8.140767708205988,26.64084884211739,850.5566971858683,324.5807049781122,NORMAL
35.79050141266888,6.892044408305319,32.943146854206006,778.835220672699,193.88000781864662,DUST_ACCUMULATION
33.589331857720374,6.468981506392188,35.14591543724276,961.3938627464571,171.11010615641115,DUST_ACCUMULATION
34.02992540440128,6.518064348186584,22.219809401534743,641.8457182092967,191.50685856524433,PARTIAL_SHADING
29.73976979173384,6.8825284324957225,37.36839025678208,850.8257098907678,144.54578670084862,PANEL_DEGRADATION
18.436178606046443,3.9212024447771654,32.65823419450791,804.4509638612859,34.341155952560555,INVERTER_FAULT
36.03398476853878,6.113542265596155,34.66868861474974,770.1211786289133,180.52009416404837,DUST_ACCUMULATION
35.53381871656088,6.3044947187785185,30.648684038963136,853.0482038617134,184.52980978123514,DUST_ACCUMULATION
34.90245037903944,5.591766425433751,45.233239829018395,910.6207479365154,128.11106863987837,PANEL_DEGRADATION
14.000595197646774,3.741568218314423,33.30848425734103,898.6747951840113,29.328388139397,INVERTER_FAULT
33.89351581018933,7.295262641236697,34.98836774910551,837.1989082539458,205.42407555573493,DUST_ACCUMULATION
35.704556797518194,8.5648402029576,31.676624068224886,929.2670984564293,317.97831341666995,NORMAL
38.10675823015104,8.624985938672415,32.25232816003278,847.5620365388653,339.5579151112342,NORMAL
36.72161404571482,8.95067284710668,33.361838154501584,998.5632449046971,337.87006888745344,NORMAL
21.457908077238166,3.7390887143886022,38.60172399315392,765.8380886741439,39.08155628791636,INVERTER_FAULT
23.646109306686903,2.2493101204149535,35.01754045446902,909.7395497987923,26.568573606992874,INVERTER_FAULT
36.420310997883476,6.984926095342738,33.24967668791189,952.1219734546775,199.8581554615351,DUST_ACCUMULATION
25.26193335952292,2.2096527384586206,35.17132338020891,847.9996788740938,28.278549934624767,INVERTER_FAULT
32.38819767795455,7.101141380392701,41.86324183677314,956.0671503937224,163.98357267558447,PANEL_DEGRADATION
35.25383833175228,7.072776721024664,33.16315022208339,759.4911343990346,204.40318778461574,DUST_ACCUMULATION
37.55362025219999,7.867648922035277,39.712238813348215,735.0894218044056,222.65797990027852,DUST_ACCUMULATION
27.31383679238196,5.37682691364116,37.90575683562347,1015.471308520692,111.1052502746779,PANEL_DEGRADATION
31.44848742957818,6.667980631520859,44.164715453932644,872.9259558092268,152.16902378947572,PANEL_DEGRADATION
29.710114902022553,4.834818852592325,26.360773183887453,483.46850760900867,130.98538054012386,PARTIAL_SHADING
17.282555894683178,3.4715338854734914,36.66395955664499,715.403112563979,34.51912059599364,INVERTER_FAULT
35.34616298348177,5.795441971600843,22.26360374943306,631.7692589829331,182.62955773732463,PARTIAL_SHADING
35.20260634001989,6.9501264849483935,31.432877703461408,931.3819847328839,252.6944093744447,NORMAL
35.9070504413142,6.336932862829004,29.91180267144327,377.8156032866576,193.38207632309079,PARTIAL_SHADING
33.960735783944955,7.530462080083625,48.92302805701323,900.095487623119,174.7741585877512,PANEL_DEGRADATION
31.67695815986565,7.3506898836320405,42.503206642367,816.2616807019687,170.3096219212632,PANEL_DEGRADATION
36.864035357846205,7.6860657861156545,33.24059949741862,859.4947997883493,218.91980240296454,DUST_ACCUMULATION
34.98797163046654,7.231902842564856,34.844787536966585,915.2730771191365,212.98141581412276,DUST_ACCUMULATION
18.79914835855366,2.696772466544346,32.028184610021356,968.9285456664857,25.259565681240883,INVERTER_FAULT
37.12028103600305,8.873814812228819,25.294753782521468,828.0246338905769,326.98983860463954,NORMAL
32.011024371453594,6.570663402839383,37.70210693039816,856.4029242020168,145.31412023831186,PANEL_DEGRADATION
24.062363742202066,2.0552711860866264,38.234400029746325,798.1864622586944,23.622640738539076,INVERTER_FAULT
29.574466317920947,7.264757978578186,38.53605724157573,854.1750510078726,142.95591503421164,PANEL_DEGRADATION
17.720242107290765,2.450715550335611,32.515556213008395,788.0875935614021,21.04651384719887,INVERTER_FAULT
36.30603075876911,7.09548789460313,38.96798964017515,819.2059176832802,207.83506958235188,DUST_ACCUMULATION
35.97752558337642,6.183580486602676,26.75464062627797,666.715083544741,202.70908851700827,PARTIAL_SHADING
35.63997913230183,8.81080664634986,30.84335367248726,949.9446935972411,319.4045151477622,NORMAL
36.65278970652418,7.50264592929546,30.997948729731363,859.8332493339753,280.7844582270352,NORMAL
37.142832957834244,7.4744378596478285,27.721472466301396,884.5980857250963,278.94479632357695,NORMAL
33.45543235062247,6.339964895071833,27.682585083446224,533.2751430300983,184.06232225050977,PARTIAL_SHADING
31.52493739195947,7.394738151587825,43.160216568605534,954.8446282051948,166.07378224383436,PANEL_DEGRADATION
38.54565526079453,7.066914462055534,29.946291809306253,904.4429475641778,274.4300455810236,NORMAL
28.057326842953266,6.231809011534156,42.241219635750596,844.1072316930274,123.81403715411422,PANEL_DEGRADATION
32.73460769963581,6.024192424368091,47.38367047822196,931.6964733323647,137.18381700357455,PANEL_DEGRADATION
11.693213412026667,1.147115114247996,35.44405640618821,906.2966153092381,6.82134196347946,INVERTER_FAULT
22.858512928150887,2.636267477104976,35.37926267530489,816.2249933664025,28.82993524407504,INVERTER_FAULT
10.943204928664642,3.087402790161692,29.81324247210369,807.8231797826494,16.38166853209928,INVERTER_FAULT
34.87015108827046,6.85829681524923,32.48497472964716,762.7416978705279,189.66525059258404,DUST_ACCUMULATION
34.42585895552427,6.449726349655105,31.13159521004529,411.23391743358326,182.62470499607977,PARTIAL_SHADING
25.336773651771995,2.374073953973407,28.021963846220125,965.6112114168783,28.127909779303202,INVERTER_FAULT
35.06098737432229,5.14569465516509,29.44222291250763,509.11104414273836,155.2064861976836,PARTIAL_SHADING
38.84996609925914,8.013003769864321,29.57182592919172,811.6153932064276,316.0810841767482,NORMAL
35.69011302298867,8.76690308982097,28.674009014995587,767.3550061444371,313.7286097179634,NORMAL
37.34817014364492,7.443762677370167,37.38652980383057,817.620148950103,230.24156125866813,DUST_ACCUMULATION
12.821988461544295,2.8920022680923227,34.900815940901346,840.8883502000263,18.26245877909858,INVERTER_FAULT
32.021735099720644,7.657354881755593,32.339194641043775,892.3227862305728,202.42276959517764,DUST_ACCUMULATION
35.66596825664272,8.65402333084496,29.950543763071824,966.5086992420856,322.68250051408313,NORMAL
39.05052025699765,8.893946276788569,28.331145136132427,776.9759394176849,350.4938816478816,NORMAL
34.86639929985544,5.541975059465161,30.14015447675439,483.29609883335286,159.37198107440096,PARTIAL_SHADING
35.58196981378248,8.183219496929839,33.11337527575944,1006.8237694566027,278.65470561303533,NORMAL
37.23170612902692,7.876099252894617,35.37683921742352,881.9692175699615,236.14510355901206,DUST_ACCUMULATION
28.22514426354134,6.236457855603497,46.13897468690602,830.3271390878425,127.54539411411861,PANEL_DEGRADATION
22.947723475045184,3.431082238498099,35.89871921319247,820.3511182858894,36.670027120594945,INVERTER_FAULT
39.485489343711166,8.09776212527473,28.860306469086108,923.9155397148063,310.50992768492836,NORMAL
34.909605393725585,8.853557916751667,33.50709382886274,987.2200780419755,318.4111700524545,NORMAL
30.934834428506015,4.573643038643291,23.09079428201342,543.5312659876474,124.52948674490793,PARTIAL_SHADING
33.11788059725913,4.9181756257863185,28.185326207548485,612.9008891281485,139.86224113646364,PARTIAL_SHADING
32.25071209838699,5.970088715337866,37.45035726222156,939.1467199449459,132.59767657569245,PANEL_DEGRADATION
35.61403941123216,7.407078988563492,32.45790347033873,945.4106598850395,214.019667810241,DUST_ACCUMULATION
36.90031330974536,7.178578972349535,27.270637723768477,925.5592809578892,257.8458552226106,NORMAL
40.22548055170821,8.826414031616537,30.040546076481213,966.0399157540771,349.4155550702267,NORMAL
38.94702963634694,8.036022781748082,31.584643329449978,809.0590462812746,314.89888927031086,NORMAL
33.66377396856146,5.51435520171606,29.39635703585694,615.1783583353485,160.96783730902706,PARTIAL_SHADING
33.28502800535192,6.335031252473542,34.19523946899429,742.2658507703661,167.8426413616247,DUST_ACCUMULATION
33.19061280741429,4.444717625832508,30.04088035675057,631.2559374683661,124.89562124765698,PARTIAL_SHADING
33.452677652540046,4.595814507476291,24.136094432294286,582.0176358151233,128.7040792234002,PARTIAL_SHADING
33.93077705710313,6.736245099262989,31.03966467898989,419.3413413921866,194.7380461682779,PARTIAL_SHADING
37.5746663505833,8.304499183178326,29.62090877057995,738.4355424393381,236.05666761794902,DUST_ACCUMULATION
38.414902589464084,8.488418545517565,26.92047036659089,957.0480365883856,320.9262938759216,NORMAL
30.114865084976536,7.103830183966747,42.174196405427864,978.9752073157181,136.17172274680365,PANEL_DEGRADATION
17.184472767781717,3.6843360242824077,27.899736471738787,731.3745159059624,29.909567555181418,INVERTER_FAULT
29.903131756206985,7.275853234711525,43.52363337867255,969.3641135061052,151.64509878721992,PANEL_DEGRADATION
33.710590436223164,5.753834865251162,48.447165592590174,943.9194320167402,128.20462068302604,PANEL_DEGRADATION
41.05501936901223,8.878797073590627,31.69861215559521,868.9743129094703,349.5344532404209,NORMAL
34.54952039366507,6.580712842608242,37.28353703441902,867.5511249693019,160.75484908981997,PANEL_DEGRADATION
35.65296111084383,5.816582003259281,28.41640347664962,567.871339337664,171.5593103724726,PARTIAL_SHADING
33.015114837030524,5.297627949025194,23.882797450644674,289.4829724308757,154.58322929168253,PARTIAL_SHADING
35.251952749550384,7.814188280377479,29.939140827304918,875.5945544540714,229.67259002860084,DUST_ACCUMULATION
37.65728125493028,7.224880617550554,28.282683042747216,821.9749278204829,281.11109260050273,NORMAL
33.76995185748206,5.567197049778476,40.95171030347779,914.6170561346248,139.7687297613445,PANEL_DEGRADATION
34.74556735451423,7.007125269079865,32.92942516606666,756.5600389873739,201.33198037161768,DUST_ACCUMULATION
34.6564234392779,6.55978005453238,35.316112353309414,912.9756102806317,150.31317132675935,PANEL_DEGRADATION
32.5753157845173,6.255336449923746,39.34263747124383,729.9218759390635,164.91518352939548,DUST_ACCUMULATION
32.365495641068556,6.01103894824936,42.281547725465124,945.3777725880209,141.17449178671285,PANEL_DEGRADATION
24.93786430252199,3.4809041135818717,39.256220860737095,801.177926874818,43.08649693212663,INVERTER_FAULT
33.43285221027328,6.659188266405372,36.24123863761816,851.047657222625,173.81920390575198,DUST_ACCUMULATION
24.724064185126473,3.698716593924842,29.966523480330352,801.0328960964256,43.68268374620786,INVERTER_FAULT
33.84238524593857,4.5413166185574525,23.159800864851537,555.7246054467086,138.8516356567623,PARTIAL_SHADING
30.99377867550841,5.7609111087784175,29.65393403773698,585.423634777661,154.53084053286767,PARTIAL_SHADING
20.751136902093954,3.8359649065612205,31.876513458313667,827.3101189081635,37.663767266475524,INVERTER_FAULT
37.91948698997533,7.462556949414822,31.22715910293388,841.4209650508004,224.5880528797992,DUST_ACCUMULATION
35.50089157761898,7.184805100888291,30.335759002223774,794.0297447954721,196.40815904493033,DUST_ACCUMULATION
18.3977551441213,2.4231977964482256,37.59343808839886,892.0588563115847,23.234154200591405,INVERTER_FAULT
36.96704741446901,8.112274611110804,33.05395366380077,745.6310323747174,299.2716148472473,NORMAL
35.607859353092536,8.143546429849879,29.64360235062946,913.0877127655767,278.4209840217698,NORMAL
17.34736280641653,1.7486165007406527,35.12539862635052,895.8626191470158,14.778067135489373,INVERTER_FAULT
18.083069329884346,1.4841036639983156,33.18595328263014,905.1054445865692,13.020835088192147,INVERTER_FAULT
37.374068511463086,7.206499659253085,30.274999512508696,702.0357749070556,219.37431937535624,DUST_ACCUMULATION
22.392195344639187,3.734900444831694,30.243813119731094,912.5858158227512,45.1816415395931,INVERTER_FAULT
